MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,total_return,annual_return,max_drawdown,sharpe,trades,win_rate
10,20,0,0.95,0.4,0.2,0.12,0.5,False,True,3,90,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.9,0.4,0.15,0.12,0.5,False,True,3,95,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.95,0.4,0.3,0.12,0.5,False,True,3,90,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.9,0.4,0.2,0.12,0.5,False,True,3,95,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.9,0.4,0.3,0.12,0.5,False,True,3,95,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.9,0.4,0.15,0.12,0.5,False,True,3,90,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.95,0.4,0.3,0.12,0.5,False,True,3,95,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.95,0.4,0.15,0.12,0.5,False,True,3,95,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.95,0.4,0.15,0.12,0.5,False,True,3,90,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.9,0.4,0.2,0.12,0.5,False,True,3,90,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.85,0.35,0.2,0.15,0.5,False,True,5,95,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731
10,20,0,0.85,0.35,0.3,0.15,0.5,False,True,5,95,0.49281904083560035,0.20420986270282104,-0.1369820856013644,0.8982600298187424,179,0.5154639175257731
